,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
767441,id767441,2,2016-03-15 14:49:02,2016-03-15 15:10:06,1,-73.98149871826173,40.76844024658203,-73.9544448852539,40.78645324707031,N,1264
881123,id881123,1,2016-05-09 13:19:12,2016-05-09 13:34:13,1,-73.9537582397461,40.785152435302734,-73.97419738769531,40.7571678161621,N,901
128340,id128340,2,2016-04-29 23:17:56,2016-04-29 23:39:56,1,-73.9740676879883,40.75109100341797,-73.95632934570312,40.74713134765625,N,1320
640899,id640899,2,2016-06-15 18:10:55,2016-06-15 18:25:18,2,-73.95487213134766,40.78068923950195,-73.98023223876955,40.78057861328125,N,863
576791,id576791,1,2016-01-22 10:11:41,2016-01-22 10:21:04,1,-73.97859191894531,40.73666763305664,-74.01278686523438,40.702125549316406,N,563
913918,id913918,1,2016-03-14 07:06:22,2016-03-14 07:09:53,1,-73.96934509277344,40.760780334472656,-73.97628021240234,40.75403594970703,N,211
1099970,id1099970,1,2016-01-17 20:23:10,2016-01-17 20:29:53,1,-73.98211669921875,40.776851654052734,-73.96907806396483,40.785736083984375,N,403
1285211,id1285211,2,2016-02-24 07:12:36,2016-02-24 07:32:59,1,-73.96765899658203,40.80305862426758,-73.99392700195312,40.73612976074219,N,1223
16717,id016717,2,2016-02-24 17:24:29,2016-02-24 17:27:15,5,-73.97560882568358,40.72867202758789,-73.98702239990234,40.733097076416016,N,166
727887,id727887,1,2016-05-01 11:32:08,2016-05-01 11:36:13,1,-74.00382232666014,40.74005126953125,-73.99474334716798,40.74629211425781,N,245
296296,id296296,2,2016-06-23 21:01:43,2016-06-23 21:30:07,2,-73.95417785644531,40.77471923828125,-74.00308990478516,40.73409652709961,N,1704
278715,id278715,2,2016-05-20 20:59:21,2016-05-20 21:19:47,5,-73.86377716064453,40.76958465576172,-73.94942474365234,40.72238540649415,N,1226
1174004,id1174004,2,2016-02-04 20:17:55,2016-02-04 20:23:32,3,-73.99552154541014,40.73357009887695,-73.99720001220702,40.72548294067383,N,337
783595,id783595,1,2016-04-01 06:45:41,2016-04-01 06:50:00,1,-73.96509552001955,40.75517272949219,-73.9559097290039,40.764427185058594,N,259
292366,id292366,2,2016-01-18 00:57:32,2016-01-18 01:11:59,1,-73.98921966552734,40.71875,-73.99170684814453,40.7492561340332,N,867
420988,id420988,1,2016-05-11 09:16:05,2016-05-11 09:30:31,1,-73.95616912841797,40.77911376953125,-73.95494079589844,40.76937103271485,N,866
963877,id963877,2,2016-06-23 19:34:13,2016-06-23 19:40:17,5,-73.98560333251955,40.74406051635742,-73.98927307128906,40.7374382019043,N,364
1265355,id1265355,2,2016-06-23 01:21:24,2016-06-23 01:25:39,2,-73.9820327758789,40.7725715637207,-73.97824859619139,40.788230895996094,N,255
627885,id627885,1,2016-06-23 20:27:55,2016-06-23 20:49:30,1,-73.98120880126955,40.764495849609375,-74.00832366943358,40.73561096191406,N,1295
742436,id742436,1,2016-05-16 15:00:52,2016-05-16 15:03:51,3,-73.96803283691406,40.76243209838867,-73.97264862060547,40.75701141357422,N,179
1174450,id1174450,1,2016-01-04 07:49:04,2016-01-04 08:05:05,1,-73.96412658691406,40.77399444580078,-73.95917510986328,40.770992279052734,N,961
1195749,id1195749,1,2016-04-08 14:35:47,2016-04-08 14:43:29,1,-73.98961639404298,40.74171829223633,-73.9917984008789,40.7487907409668,N,462
661333,id661333,2,2016-06-22 10:35:37,2016-06-22 10:52:49,1,-73.9617919921875,40.80593872070313,-73.94036865234375,40.84008026123047,N,1032
656888,id656888,2,2016-01-24 20:52:32,2016-01-24 20:58:39,1,-73.99308776855469,40.743030548095696,-73.97362518310547,40.73775100708008,N,367
667098,id667098,1,2016-03-06 13:02:26,2016-03-06 13:23:20,2,-73.86372375488281,40.7698631286621,-73.98565673828125,40.73877334594727,N,1254
1284584,id1284584,2,2016-03-02 23:26:09,2016-03-02 23:31:36,5,-74.00425720214845,40.742469787597656,-73.99127197265625,40.73265838623047,N,327
703854,id703854,2,2016-06-18 22:28:49,2016-06-18 22:31:09,5,-73.95703125,40.768531799316406,-73.95960998535155,40.77362823486328,N,140
1028117,id1028117,2,2016-01-11 09:32:34,2016-01-11 09:43:44,5,-73.98776245117188,40.74980163574219,-73.97325134277344,40.743690490722656,N,670
25899,id025899,2,2016-01-29 06:42:21,2016-01-29 06:50:59,1,-73.95976257324219,40.76742935180664,-73.95374298095702,40.79085159301758,N,518
878314,id878314,2,2016-05-04 12:39:16,2016-05-04 12:45:50,1,-74.00405883789062,40.72558975219727,-74.00601959228516,40.71554946899415,N,394
457866,id457866,2,2016-05-22 16:25:54,2016-05-22 16:42:29,2,-73.97959899902342,40.77626037597656,-73.96790313720702,40.76276016235352,N,995
389723,id389723,2,2016-05-19 22:28:51,2016-05-19 22:36:38,1,-73.9611587524414,40.718910217285156,-73.94587707519531,40.71352005004883,N,467
623228,id623228,2,2016-05-16 12:44:57,2016-05-16 12:51:46,5,-74.00390625,40.73185348510742,-74.01368713378906,40.71520614624024,N,409
736886,id736886,2,2016-04-25 09:51:50,2016-04-25 09:59:39,6,-73.98854064941406,40.75593948364258,-73.97950744628906,40.76168823242188,N,469
506779,id506779,2,2016-03-22 11:55:38,2016-03-22 12:08:11,1,-73.97196197509766,40.75432968139648,-73.97615051269531,40.76044845581055,N,753
241901,id241901,1,2016-01-25 17:25:51,2016-01-25 17:38:30,2,-73.94471740722656,40.77924346923828,-73.9625473022461,40.77288055419922,N,759
664228,id664228,1,2016-05-03 23:23:43,2016-05-03 23:49:47,1,-73.98827362060547,40.72329330444336,-73.9634780883789,40.76842498779297,N,1564
1081546,id1081546,2,2016-05-13 07:13:30,2016-05-13 07:23:44,2,-74.00509643554686,40.74079895019531,-73.97662353515625,40.75618743896485,N,614
556529,id556529,2,2016-04-12 08:06:13,2016-04-12 08:28:03,1,-73.97116088867188,40.78779983520508,-73.99137878417969,40.75447082519531,N,1310
1258706,id1258706,2,2016-01-02 13:40:36,2016-01-02 13:48:59,1,-73.98371124267578,40.74382019042969,-73.98786163330078,40.72832107543945,N,503
372737,id372737,2,2016-02-20 00:51:27,2016-02-20 01:07:00,6,-73.97550201416014,40.78700256347656,-73.94259643554686,40.84441757202149,N,933
1120664,id1120664,1,2016-02-15 03:33:51,2016-02-15 03:41:37,1,-73.98887634277344,40.72711181640625,-73.9662094116211,40.75851821899415,N,466
662970,id662970,2,2016-04-13 19:05:49,2016-04-13 19:14:21,1,-73.98039245605469,40.765113830566406,-73.98946380615234,40.7576904296875,N,512
1009002,id1009002,1,2016-05-17 07:26:17,2016-05-17 07:39:44,1,-74.00338745117188,40.747642517089844,-73.99944305419923,40.72026443481445,Y,807
465350,id465350,2,2016-02-21 12:42:01,2016-02-21 12:46:48,2,-73.96573638916014,40.76296997070313,-73.9764633178711,40.75880813598633,N,287
69982,id069982,1,2016-05-14 22:23:52,2016-05-14 22:30:13,1,-74.00164031982422,40.732288360595696,-73.9915542602539,40.74477767944336,N,381
386793,id386793,2,2016-06-13 10:44:58,2016-06-13 11:23:49,2,-73.90682983398438,40.74201965332031,-73.99024200439453,40.756851196289055,N,2331
318903,id318903,2,2016-04-20 23:52:20,2016-04-21 00:14:22,3,-73.9763946533203,40.6826171875,-74.00288391113281,40.74945068359375,N,1322
996916,id996916,2,2016-06-13 09:18:46,2016-06-13 09:34:04,1,-73.96190643310547,40.75941848754883,-74.01125335693358,40.70379638671875,N,918
885137,id885137,2,2016-03-18 05:50:28,2016-03-18 05:54:10,3,-73.96868896484375,40.786380767822266,-73.96328735351562,40.774681091308594,N,222
358390,id358390,2,2016-02-13 19:15:30,2016-02-13 19:41:20,1,-74.00578308105469,40.74034881591797,-73.990478515625,40.756080627441406,N,1550
1191963,id1191963,1,2016-05-04 17:00:05,2016-05-04 17:37:14,2,-73.8636474609375,40.7696533203125,-73.98442840576173,40.74317169189453,N,2229
1209761,id1209761,1,2016-03-26 06:39:48,2016-03-26 06:43:33,1,-73.98958587646483,40.762489318847656,-74.00411224365234,40.742500305175774,N,225
863780,id863780,1,2016-04-01 23:39:24,2016-04-01 23:53:57,4,-73.9957504272461,40.71860885620117,-73.94001770019531,40.707603454589844,N,873
957856,id957856,2,2016-04-01 23:05:11,2016-04-01 23:20:20,2,-73.98397827148438,40.76081085205078,-73.94842529296875,40.781593322753906,N,909
707054,id707054,1,2016-03-30 17:48:21,2016-03-30 17:52:18,1,-73.97412872314453,40.78398895263672,-73.98282623291014,40.77180862426758,N,237
701871,id701871,2,2016-01-16 20:02:46,2016-01-16 20:15:43,2,-73.98854064941406,40.73870086669922,-73.96054077148438,40.773109436035156,N,777
693214,id693214,2,2016-02-10 19:13:47,2016-02-10 19:29:23,2,-73.98410797119139,40.738319396972656,-74.00402069091797,40.70777130126953,N,936
658297,id658297,2,2016-03-08 18:53:06,2016-03-08 18:57:50,1,-73.99693298339844,40.7422981262207,-74.00305938720702,40.73337173461913,N,284
937292,id937292,2,2016-02-21 10:03:15,2016-02-21 10:06:25,1,-73.99213409423827,40.75923538208008,-73.9877700805664,40.7700424194336,N,190
343041,id343041,1,2016-04-29 11:47:34,2016-04-29 12:18:22,1,-73.87318420410156,40.77429580688477,-73.9960708618164,40.73621368408203,Y,1848
1087507,id1087507,2,2016-01-13 18:27:56,2016-01-13 18:41:40,1,-73.98486328125,40.75117492675781,-74.00759887695312,40.74086380004883,N,824
832603,id832603,2,2016-05-20 21:22:53,2016-05-20 21:28:35,2,-73.98088073730467,40.74203872680664,-73.97593688964845,40.75204849243164,N,342
1307540,id1307540,2,2016-02-11 16:54:56,2016-02-11 17:10:32,1,-73.94015502929686,40.79378128051758,-73.9618148803711,40.81088638305664,N,936
1243373,id1243373,1,2016-01-11 17:24:38,2016-01-11 17:38:38,2,-73.97667694091797,40.76597595214844,-73.9456329345703,40.77869033813477,N,840
142767,id142767,1,2016-05-31 02:22:32,2016-05-31 02:34:48,1,-73.93964385986328,40.82600402832031,-73.93379211425781,40.7952537536621,N,736
781783,id781783,2,2016-06-25 22:39:53,2016-06-25 22:49:51,3,-74.00523376464844,40.73719024658203,-74.00350952148438,40.74982833862305,N,598
1064629,id1064629,2,2016-05-06 14:23:06,2016-05-06 14:38:07,1,-73.99259185791014,40.7495002746582,-73.9845962524414,40.769779205322266,N,901
631928,id631928,1,2016-04-14 15:43:58,2016-04-14 15:51:29,1,-73.99616241455078,40.74328994750977,-74.00313568115234,40.74927520751953,N,451
753906,id753906,1,2016-01-25 20:40:28,2016-01-25 20:49:29,1,-73.98300170898438,40.76304626464844,-73.99875640869139,40.75035095214844,N,541
927313,id927313,1,2016-02-06 01:07:54,2016-02-06 01:46:38,2,-74.0013198852539,40.729305267333984,-73.9130859375,40.76620101928711,N,2324
1182928,id1182928,1,2016-06-24 20:02:07,2016-06-24 20:17:20,1,-73.98397827148438,40.733711242675774,-73.99667358398438,40.72386932373047,N,913
447837,id447837,2,2016-06-27 19:25:40,2016-06-27 19:37:12,6,-73.98195648193358,40.75175094604492,-73.97505950927734,40.77748107910156,N,692
1209970,id1209970,1,2016-05-05 00:50:26,2016-05-05 01:06:28,1,-73.98118591308595,40.76775741577149,-73.93606567382812,40.795234680175774,N,962
832728,id832728,1,2016-01-11 22:29:37,2016-01-11 22:36:19,2,-74.00201416015625,40.72636032104492,-74.01634979248048,40.71481323242188,N,402
386587,id386587,1,2016-06-10 14:16:04,2016-06-10 14:36:37,1,-73.95109558105469,40.74163055419922,-73.97216796875,40.749977111816406,N,1233
1015570,id1015570,1,2016-06-14 17:17:59,2016-06-14 17:30:56,1,-73.97486877441406,40.75591278076172,-73.98670959472656,40.73222732543945,N,777
989500,id989500,2,2016-04-22 07:11:13,2016-04-22 07:22:18,1,-73.99093627929686,40.734390258789055,-74.00775146484375,40.70698165893555,N,665
592011,id592011,1,2016-06-03 17:18:36,2016-06-03 17:23:46,1,-73.97170257568358,40.75975036621094,-73.9638442993164,40.76762008666992,N,310
344166,id344166,1,2016-05-14 13:35:33,2016-05-14 13:46:30,1,-73.9621810913086,40.7675666809082,-73.97370910644531,40.76344680786133,N,657
887584,id887584,2,2016-04-08 17:23:54,2016-04-08 17:28:53,2,-74.00604248046875,40.73996353149415,-73.99777984619139,40.74626541137695,N,299
1190193,id1190193,2,2016-01-19 17:59:39,2016-01-19 18:12:24,6,-73.98136138916014,40.76919174194336,-73.96178436279298,40.7763557434082,N,765
686462,id686462,1,2016-06-18 22:31:05,2016-06-18 22:53:52,2,-74.00897216796875,40.71103286743164,-73.97370147705078,40.74371719360352,N,1367
933919,id933919,1,2016-06-08 13:35:17,2016-06-08 13:54:16,1,-73.97054290771484,40.75667572021485,-73.99617004394531,40.736106872558594,N,1139
1201392,id1201392,2,2016-05-29 14:33:00,2016-05-29 14:42:21,2,-73.98877716064453,40.73664855957031,-74.0013427734375,40.7199592590332,N,561
1102336,id1102336,1,2016-03-28 10:23:34,2016-03-28 10:42:45,2,-73.96916198730467,40.76105117797852,-73.96817779541014,40.79319381713867,N,1151
496618,id496618,1,2016-03-21 07:49:55,2016-03-21 08:04:16,1,-73.94852447509766,40.785011291503906,-73.97486114501955,40.7566795349121,N,861
881988,id881988,1,2016-01-05 08:56:55,2016-01-05 09:10:34,1,-73.96100616455078,40.75646209716797,-73.97248077392578,40.75976943969727,N,819
886242,id886242,2,2016-04-15 17:44:21,2016-04-15 17:52:44,6,-73.97245025634766,40.74966812133789,-73.98194122314453,40.74647521972656,N,503
218388,id218388,2,2016-04-03 00:17:06,2016-04-03 00:31:12,1,-73.95578002929686,40.7724609375,-73.98724365234375,40.722618103027344,N,846
1074970,id1074970,2,2016-06-25 11:54:31,2016-06-25 12:02:59,2,-74.00936889648438,40.70647811889648,-73.99864196777344,40.71203994750977,N,508
895411,id895411,2,2016-04-19 12:18:45,2016-04-19 12:41:40,1,-73.98293304443358,40.78196716308594,-73.96424865722656,40.763938903808594,N,1375
175183,id175183,1,2016-06-09 07:27:20,2016-06-09 07:34:07,1,-73.9908218383789,40.75114822387695,-73.98297119140625,40.7564811706543,N,407
704966,id704966,1,2016-06-03 15:22:00,2016-06-03 15:28:56,4,-74.00853729248048,40.73311233520508,-74.00979614257811,40.72214889526367,N,416
1238267,id1238267,1,2016-01-14 11:27:09,2016-01-14 11:33:25,1,-73.93924713134766,40.79888916015625,-73.94554901123048,40.807533264160156,N,376
649366,id649366,1,2016-05-28 10:18:07,2016-05-28 10:32:47,1,-73.9830322265625,40.74978637695313,-74.00281524658203,40.725040435791016,N,880
1256272,id1256272,1,2016-01-30 19:04:04,2016-01-30 19:10:18,1,-74.00091552734375,40.73730850219727,-74.00012969970702,40.730560302734375,N,374
1110498,id1110498,2,2016-01-06 22:16:13,2016-01-06 22:31:18,1,-73.98539733886719,40.74127960205078,-73.97927856445312,40.76393127441406,N,905
442122,id442122,1,2016-01-27 07:08:13,2016-01-27 07:11:32,1,-73.95487976074219,40.77809524536133,-73.94826507568358,40.774696350097656,N,199
825075,id825075,1,2016-01-04 22:47:26,2016-01-04 22:58:46,1,-74.00296020507811,40.72790145874024,-73.9728775024414,40.749866485595696,N,680
448340,id448340,2,2016-06-21 22:22:08,2016-06-21 22:35:17,1,-73.96324920654298,40.76328659057617,-73.98536682128906,40.73981094360352,N,789
152744,id152744,2,2016-06-24 04:06:47,2016-06-24 04:08:10,3,-73.96765899658203,40.80261611938477,-73.97161865234375,40.7949333190918,N,83
923552,id923552,2,2016-01-12 09:42:35,2016-01-12 09:54:05,1,-73.97047424316406,40.79658508300781,-73.99786376953125,40.757266998291016,N,690
736511,id736511,2,2016-05-06 15:24:19,2016-05-06 15:44:23,4,-73.87297058105469,40.77410888671875,-73.94395446777344,40.80125045776367,N,1204
931773,id931773,2,2016-01-27 22:14:33,2016-01-27 22:20:27,5,-73.97368621826173,40.78964614868164,-73.98135375976562,40.77766799926758,N,354
12539,id012539,1,2016-05-24 10:06:34,2016-05-24 10:11:34,1,-73.99549865722656,40.7442741394043,-74.00519561767578,40.75132369995117,N,300
1262030,id1262030,2,2016-03-05 19:43:34,2016-03-05 20:03:00,1,-73.9759292602539,40.75346374511719,-73.98403930664062,40.72532272338867,N,1166
1060424,id1060424,1,2016-06-10 16:48:20,2016-06-10 17:26:31,1,-73.88528442382812,40.77314758300781,-73.96707916259766,40.75875473022461,N,2291
463954,id463954,2,2016-04-12 21:10:58,2016-04-12 21:13:34,1,-73.95030212402342,40.786808013916016,-73.95259094238281,40.78953552246094,N,156
163457,id163457,2,2016-05-01 08:13:30,2016-05-01 08:29:48,2,-73.99786376953125,40.7412109375,-74.01624298095702,40.70666122436523,N,978
1228334,id1228334,1,2016-03-16 21:42:42,2016-03-16 21:51:32,1,-73.96861267089844,40.75475311279297,-73.98541259765625,40.73153305053711,N,530
658049,id658049,2,2016-02-27 00:18:25,2016-02-27 00:58:10,2,-73.9600067138672,40.773529052734375,-73.92350769042969,40.69765090942383,N,2385
864728,id864728,1,2016-03-06 12:45:11,2016-03-06 12:48:59,1,-73.95967864990234,40.77965927124024,-73.95013427734375,40.79288864135742,N,228
874319,id874319,2,2016-04-11 16:40:42,2016-04-11 16:55:03,1,-73.96148681640625,40.77136611938477,-73.978759765625,40.76691055297852,N,861
36425,id036425,1,2016-05-07 23:55:57,2016-05-08 00:32:56,1,-74.00445556640625,40.73061752319336,-73.95543670654298,40.76823806762695,N,2219
82935,id082935,1,2016-05-28 13:54:53,2016-05-28 14:03:26,1,-73.98226165771484,40.772624969482415,-73.99315643310547,40.76698303222656,N,513
377139,id377139,2,2016-04-17 20:02:54,2016-04-17 20:08:37,2,-73.9805145263672,40.77991485595703,-73.98629760742188,40.76244354248047,N,343
997345,id997345,2,2016-02-19 18:10:26,2016-02-19 18:23:27,1,-73.98175048828125,40.75985336303711,-73.95549774169923,40.78258514404297,N,781
675649,id675649,1,2016-01-16 13:04:35,2016-01-16 13:09:00,2,-73.97129821777344,40.75755310058594,-73.98043060302734,40.74679183959961,N,265
1291135,id1291135,1,2016-03-12 08:33:54,2016-03-12 08:39:20,1,-73.9854507446289,40.75801467895508,-74.00118255615234,40.75711441040039,N,326
497852,id497852,2,2016-02-29 12:24:54,2016-02-29 12:33:39,1,-73.96399688720702,40.76486587524415,-73.95949554443358,40.782051086425774,N,525
366683,id366683,1,2016-04-02 10:58:40,2016-04-02 11:09:31,1,-73.9872817993164,40.70219802856445,-74.01520538330078,40.709815979003906,N,651
1146116,id1146116,1,2016-02-01 16:04:50,2016-02-01 16:31:01,1,-73.87435150146483,40.773941040039055,-73.98537445068358,40.75300979614258,N,1571
683406,id683406,1,2016-05-13 20:15:55,2016-05-13 21:05:23,1,-73.86270141601562,40.76902770996094,-74.00927734375,40.73877716064453,N,2968
1209074,id1209074,2,2016-03-11 00:47:50,2016-03-11 01:05:38,1,-73.93890380859375,40.71751022338867,-73.90924835205078,40.688209533691406,N,1068
1188081,id1188081,2,2016-04-18 21:57:25,2016-04-18 22:04:18,1,-73.99231719970702,40.74953842163085,-74.00032806396483,40.72702026367188,N,413
621255,id621255,1,2016-03-06 00:25:24,2016-03-06 00:54:07,1,-73.98712921142578,40.75069046020508,-73.87684631347656,40.75074768066406,Y,1723
17667,id017667,2,2016-06-25 15:19:13,2016-06-25 15:26:49,6,-73.96610260009766,40.790000915527344,-73.98017120361328,40.77291870117188,N,456
133216,id133216,1,2016-04-08 07:03:10,2016-04-08 07:15:46,1,-73.94837951660156,40.77822494506836,-73.98976898193358,40.74164962768555,N,756
811949,id811949,2,2016-04-13 14:34:16,2016-04-13 14:59:44,1,-73.99275970458984,40.74546432495117,-73.95973205566406,40.76950073242188,N,1528
881152,id881152,2,2016-01-20 20:32:22,2016-01-20 20:50:38,1,-73.99964141845702,40.7336311340332,-73.97416687011719,40.67808151245117,N,1096
1194059,id1194059,2,2016-03-07 09:33:23,2016-03-07 09:45:02,1,-73.98482513427734,40.74778366088867,-74.00737762451173,40.74273300170898,N,699
454004,id454004,1,2016-06-07 08:39:37,2016-06-07 09:11:26,1,-73.9989242553711,40.73416137695313,-73.97311401367188,40.75890731811523,N,1909
767398,id767398,1,2016-04-22 22:48:15,2016-04-22 22:50:11,2,-73.95976257324219,40.77098083496094,-73.95460510253906,40.770599365234375,N,116
272084,id272084,1,2016-06-24 08:30:51,2016-06-24 08:45:49,1,-73.96002960205078,40.77594375610352,-73.97571563720702,40.754581451416016,N,898
743453,id743453,2,2016-03-19 02:57:48,2016-03-19 03:16:00,5,-73.98883819580078,40.71881866455078,-73.99569702148438,40.76456069946289,N,1092
404786,id404786,2,2016-06-28 13:51:57,2016-06-28 14:07:13,1,-73.98200225830078,40.76972961425781,-73.9599609375,40.77333068847656,N,916
